video_id,num_texts,avg_size,avg_color_r,avg_color_g,avg_color_b,frame_count,keywords,sentiment,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
68,281,880.9786476868327,173.23541593515674,173.44030286413133,176.6365398906359,466,ひび TikTok tobuy desu 計 mktok tobuy desu び tkte tobuy desu Google qr p rip Google 鬼束 p リボ ポジ トリ RN リポ スト ぐ リポ ビタ ン d q リポ ソー ム q リポ スト qa リッ プ モ ンス ター リッ プル AS リッ プス a npndip ー ダ うつ ス メ える o s oc s 通算 当選 者 数 万 件 徐 馴 っ 気 商品 無料 試せる N ぎ うめ 多 補る ク 人 TikTok lotobuy desu 筐 隊 尼 比 邊 スキ ン ケ ア ripr ー こら ロ 滴 成 分 潤 ツヤ 目覚 め 黒 米 発酵 液 ロ ー ション エサ ッ カ ロミ セス コ ヌメ 発酵 液 保湿 成分 モニ ター wchance 早い 米 発酵 液 黒 豆 ペ プチ ド ナ イア シン アミ ド 配 合 透明 感 ク リー ム 守 序 母 エキ ス 保湿 成分 加水 分 解 時 豆 エ キス 保温 ペー 錠 め ぅ 衝 訓 濁 モニ ター wchance 陳 時 RI 吾 唐 あと 日 パン テー ン ミラ クル ズ ボ ンド リペア シリ ー ズ 新 登場 団 ター 人 ポ 今 b こく ゲッ ト I,0.0,0.0,0.0,0.910913348197937,0.0,0.0,0.08512461185455322,0.0,0.0,0.0,0.0
69,93,1724.1612903225807,195.54947653425555,200.18650025361023,202.897286244513,346,小鼻 っ 塗れる ュ 人 ムラ っ ちゃ っ りす 小鼻 っ ムラ っ ちゃ っ りす 壮 こん 見る いや 替 塗り すそ う けど どん 感じ 肌 り すか 仕る 上 り イ メー ジ tobuy desu 仕る 上 り イ メー ジ テア TikTok tobuy desu,1.0,0.0,0.9819955229759216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,87,2176.287356321839,148.67387853169063,145.98911432267352,147.45860390579003,579,イマ ャ イ パ ぬっ 久 ゃ 気 選 恋 害 沼 づつ 時 間 きる ぬっ ちゃ ひ TikTok moshiyome tobuy 時 間 きる めっちゃ ひ TikTok moshiyome tobuy NE きる っ ロ ト ア 吉 外 msmvome,0.0,0.0,0.0,0.0,0.09339570254087448,0.0,0.0,0.0,0.8865975737571716,0.0,0.0
71,77,2368.0,131.5290017719357,136.85873653248424,139.73603884373964,478,プリ マヴィ スタ プロ モー ショ ン プリ マヴィ スタ プロ モー ショ ン プリ マヴィ スタ プロ モー ショ ン ひ TikTok tobuy desu 層 朋 嘩 記 持 赤 SV 塗る 塗る 塗る 塗る 美 導 保 OK tobuy desu 赤い e ス 超 トン ly tobuy desu,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823472499847412
72,98,1761.3163265306123,145.04549064744495,154.14320641551492,168.2803203041158,288,ldesu こん っ ひ TikTok tobuy desu ょ 前 ンー FANCL プロ モー ショ ン いも Mg ょ f tobuy desu グレる ンド 茶 人 種 健康 素材 大 圧 ぎ 米 とう あこ tdis tes is blended en wit Four ye tbredients PG ey pearlparley rice AND Co 脂肪 羽 収 抑え 消化 邊 テ キス トリ ン 負 ー ダ wholesome 本 ー,0.0,0.0,0.0,0.0,0.0,0.0,0.9863590598106384,0.0,0.0,0.0,0.0
73,97,2625.680412371134,142.3466040128258,145.42386941511765,154.69840737767694,624,大 mktok 層 welbuy desu im 飲 ー tobuy desu 女子 SOU 症 多 じゃ ゎ っ 髪型 じゃ セッ ト 無 理 く mmz JA 二 ハ 中 ロ In 人 s ユ オイ ル 見る 防 計 ニュ アン スス タイ リン グ サオ イル 番 SO 応 り 品 ー ム oo すけ ど ム こっ け 針 っ 参 N ES 持続 ひ TikTok SE tobuy desu ー,0.0,0.0,0.987666666507721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,44,891.5909090909091,149.73059711232065,151.75827775586913,159.31585805240414,471,ナチ ュ リ エ プロ モー ショ ン ナチ ュ リ エ プロ モー ショ ン ナチ ュ リ エ プロ ナチ ュ リ エ プロ モ ナチ ュ リ エ プロ 間 SN ひ TikTok,0.0,0.0,0.0,0.97567218542099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,103,2485.6116504854367,139.48565069313364,142.9817692980759,152.63559170638658,344,ひ tikto tobuy desu 乾燥 肌 そ 使 っ c TikTok tobuy desu 乾燥 肌 そ 使う 財 プリ マヴィ スタ プロ モー ショ ン び TikTok tobuy desu 乾燥 肌 そ 使 っ プリ マヴィ スタ プロ モー ショ ン 有 ヨコ ヨ W びび TikTok uy desu プリ マヴィ スタ プロ モー ショ ン どら W 久 紀 回 二 ジ ー デイ トリ ー ト メント バーム 馬 コン バク ト ケ テー ス 画 primavjsta cowpcr CASE 人 ay rreatewr tauz founoarron ひび TikTok tobuy desu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990106999874115,0.0,0.0,0.0
76,129,1116.6511627906978,178.77028154253998,181.4709094216016,184.41498612237902,458,識 ョ ン ケア ナ ボ ン プロ モー ショ ン 生 パッ シュ タグ ケア ナ ボ ン プロ モー ショ ン く q ケア ナ ボ ン I 止 ユー ザー 楽曲 LIVE 場所 ハッ シュ タグ 井 ケア ナ ボ ン m 回 時 ケア ナ ボ ン プロ モー ショ ン パ SD m 中 lal ト 矯 下 ト ょ MD 草 DF ル ア ウ ー ン 可 分 アア ミ ノブ り ml パ 細い 果 保証 いで 主 回 びび W ぬ,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.9901072978973389,0.0,0.0,0.0
77,303,1704.3300330033003,164.81431412437297,159.16507735922545,161.2834587840278,542,ュ 小林 投薬 プロ モー ショ ン イラ イラ ちゃ っ び miktok tobuy de 自選 嫌 悪い っ り 自選 嫌悪 っ り 小林 製薬 アロ モー ショ ン プ ンプ 内 ひ TikTok tobuy desu アー LA RE 有 ウ 小林 製薬 プロ モー シ 月 編 PHS 仁 由 六 島 首 秦 月 細い 多 昌 前 あら われ 先生 馬 始 清 舌 和装 体 汰 肖る mpns 全 消 Pd s xm 作品 ろう W 月 どれ 飲 ンー ー テト ひ TikTok tobuyadesu 感 ー こつ ホル モン パラ シス っ っ 命 邊 ワ イト 主 理 o 請 症状 c ホリ イト d I ョ 状 ヵ 町 職 情 記 民 生理 依る e あし m 体 呈 人 Ra まい ヽ OT 半 SS 及 間 pe イ 二 um 理 話 和 ホ ワ イ 時 主 理 p 沙 症 マ 生理 痛い ン イ ライ ラ s 体 ぶ 重 ー 感 情 起伏 激しい sre s ー 生理 痛い つら g 叶 人 革 ー ルレ 生理 不 間谷 症 頭痛 腰 電,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8209093809127808,0.17485636472702026,0.0,0.0
78,75,2579.9733333333334,124.04485503921607,143.45698924211797,158.62605988516611,463,キ リン ガー ハッ ト プロ モー ショ ン ウー リン ガー ハット プロ モー ショ ン on かき WW ひ TikTok tobuy desu トノ ペー ディ 個 入り 和 個 入 レギュ ッ ー 円 キテ RE り ー ウド デラ ックス きち ゃ ぼ ぽん 疾 中 きく デコ KS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830122590065002
79,82,1757.7317073170732,125.83580058148061,139.1234882321268,150.06096088781587,389,ウテナ プロ モー ショ ン ー ウテナ モー ジョ ン 本 ひ TikTok eeby 楓 爆発 タ う あて ひ TikTok tobuy desu 真山 ト 美容 課金 動 ー ダイ ゆ 油 アオ イル 滞 j u YU r OL PLANT based ml ト rikro 尊 lbuy desu ひ TikTok tobuy desu ひ TikTok tobuy desu ひ TikTok woporee,0.0,0.0,0.9849956035614014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,92,4512.20652173913,173.576149915358,174.13792720021837,175.3970698832601,433,ンド c 綱 還 ン グ 和 ン AS d ー 考 メー sausg 感 喘 呈 ン ビッ ォ ー ア フタ ー 表 現 メイ タ アッ プ 効 果 個 人 普 幼 洒 保 衣 ます ひ TikTok tobuy desu 仕上 り イ メー ジ ト 美容 六 下 地 ひ TikTok ひ TikTok tobuy desu ュー uaven f 朝 導 布 夕方,0.0,0.0,0.43244022130966187,0.0,0.0,0.0,0.20282107591629028,0.0,0.3544406294822693,0.0,0.0
81,158,2941.2911392405063,164.21098201920594,172.63906096971834,169.40014362815032,529,目 凶 訪 人 MAG s 目 訪 人 朋 最近 中 調子 悪い 気 国有 加 g 放 調子 恒 気 過 知 革 計 まかせる ひ TikTok tobuy desu 変化 肌 じ け 本 すっ きり 爽やか KK I 他 往 水 クリ ー ム めん どい 彼 ぱ OK tobuy desu le ど クム めん どい 復 せる wi 比 TikTok tobuy desu び TikTok tobuy desu 年 了 RC VA oy,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881536364555359
82,225,358.41777777777776,163.050469407355,150.4257552473641,153.51485654329417,412,かり ハ シュ 診 KO tobuy des び TikTok tobuy desu 着 用 時 物理 的 効果 効果 困 引く 上 万 旧 科 人 y メ ッ キリ EC く 押え 四 避 明 使用 必ず 限 人 條 決 ない 全 衝 和 諾 昭 ー 更 在 DA 腕 g く みや 奈 じ 血 圧 商い 方 器 和 軸 偶 ど 財 在 ゆみ 介 こし 方 中 行人 吾 まるい or しい 和 根 く よし く 加 く ちう り nb 殺める どの 調和 天 合 用 困 中 人 方法 lwc SL Co RT Pt ywe セ 和 ー ー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917391538619995
83,133,777.187969924812,180.74883533182236,181.65808184661353,183.72400875028325,412,リー ゼ プロ モー ショ ン g k 挟む うに 直 毛 全 部 巻き 終う 頃 片方 征 巻き 取れる ほん 困る 朋 リー ゼ プロ モー ショ ン g k ヒコ っ 下 包 全 部 巻き 拘 わ 項 片方 胡 巻 取 ほん 困る リー ゼ プロ モー ショ ン グ 基く 到 信 ほん うに 赴 毛 全 部 巻き 終う 頃 リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン 曲,0.0,0.0,0.0,0.2630573809146881,0.0,0.0,0.0,0.7270640730857849,0.0,0.0,0.0
84,199,1803.3718592964824,144.39705188494378,144.00033087016828,144.13186162628085,379,BB 花王 プロ モー ショ ン こき ニニ 花王 プロ モー ショ ン ドコ NT ひ tikt tobuy d 花王 プロ モー ショ ン 花王 プロ モー ショ ン nn 花王 プロ モー ショ ン 故 水 っ くら 旬 び KO ニン My dee 乾燥 m コー ス スタ ー 紅茶 入れる 時 ふわ っ 和 巻 ビン メス び ひ TikTok tobuy desu 境 和 ウス ミン ャ キス ッッ サメ 目 間 のり 壮 得 格 ふ まり ミル mV 具 サ 講 投入 口 本 品 入れる 洗たく っ 本 品 入れる 分 まう すか y a 使用 量 目安 キャ ッ プ 日 ひ TikTok tobuy desu 数 量 限定 め 計 人 凌 間 限定 齋 ひ riktok tobuy desu ス トッ ク 押 flair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931790828704834
85,217,931.9308755760369,122.24793876395245,142.09740043460124,173.14871296879355,414,足 冷え 不 思 議 くつ 下 レギ ュ ラー ソック ス 超 薄手 議 バ t 語 くつ 保 共 紅 舞い Pt く く 則 本 品 使用 心 思 ぇ 不 思 誤 くつ下 株 交 紅 全 冷気 カッ ト 者 包み こむ 生える 昌 保 昌 く つづ 保 織 維 写 くつ 下 中 稚 導 り こく く 温か レギ ュ ラ ー ソ ックス 超 務 手 タイ プ 画 すい り 出る 時 通 和 通 学 還 ピッ タリ 足湯 め 合う 効果 的 塵 mtmm 間 旨 軍 大 寺社 層 休 和 枯る じ 太 選 指 造 ょ レプ 合 吉 っ 人 異 生ずる 織 北 選 ひ TikTok tobuy desu ひび TikTok tobuy desu プ 久 必 神 ぎ KC,0.0,0.0,0.10909796506166458,0.0,0.0,0.0,0.0,0.0,0.0,0.8850179314613342,0.0
86,73,2171.3972602739727,138.27101113154703,141.30517255795687,160.10223036973582,428,花王 プロ モー ショ ン 花王 プロ モー ショ ン そ ふれ SA moshiy tobuy 花王 プロ モー ショ ン 無心 炭酸 泡 音 びび TikTok qmoshiyome tobuy 押 d 記 有 光 章 c TikTok moshiyome tobuy 自分 奈 二 く り,0.0,0.0,0.8771214485168457,0.10469355434179306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,90,2492.7555555555555,120.08758895250708,122.3882795705057,140.73873657369094,461,鈴 交 民 通り tobuy desu アー 花王 プロ モー ショ ン ナプキン 知る 花王 プロ モー ショ ン 寝 時 布団 り 花王 プロ モー ショ ン 寝 時 布団 り ひ tikto tobuy desl トー び TikTok tobuy desu tobuy 絶対 スト ッ ク 案 件 く ナ ブ ォ ぬ ー au d,0.0,0.0,0.8461323380470276,0.13982854783535004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,51,1383.5882352941176,103.44953892379895,131.35871956949003,133.12571346305836,376,ケー プ プロ モー ショ ン Pt アア ー 前 舞 特 化 鏡 く アマ スカ ラフ ケー プ プロ モー ショ ン プ プロ モー ショ ン ケー ケー プ プロ モー ショ ン d 思 衣 マズ 痕 超,0.0,0.0,0.0,0.23528873920440674,0.0,0.0,0.0,0.0,0.7461012601852417,0.0,0.0
89,44,2612.2727272727275,158.37905474583087,164.53117841716445,162.2273290330821,579,っ 埋 国 有 多 マラ ン なみ バツ オン プチ ト エキ yy AD Ca び TikTok tobuy desu ょ tta っ gda AO ー ITA 全 aoi panthetoin essence pantheton essenc,0.0,0.0,0.9735201001167297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,154,2497.948051948052,145.16069123500264,148.69106380656726,154.28546213910806,478,コ オ イ ルミ ルズ プロ モー ショ ン j オ イル ミル ズ プロ モー ショ ン nn ルズ プロ モー ショ ン コ オ イ ルミ 四 オ イル ミル ズ プロ モー ショ ン ネル 能 揚げ 炒 め 調 理 後 掃 隊 ひ TikTok moshiyome tobuy ー 同じ 時 過 同 凡 時 間 陽 訪 還 W ハ ー フ ml 同じ 量 同 財 時 間 陽 還 W ハ ー フ ml 旨い AA ー 有 め ン W ハ ー フ 使用 後 人 油 跳ね 国 レス リ po 直 mm コレ ステ ロー ル 拒 ひ TikTok moshiyome tobuy ひ TikTok moshiyonne toboy,0.0,0.0,0.9921716451644897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,41,972.3658536585366,123.62226122778189,127.64195656845372,131.97521617060704,440,小林 製薬 プロ モー ショ ン 小林 製薬 プロ モー ショ ン 小林 製薬 プロ モー ショ ン 小林 製薬 プロ モー ショ ン ひ TikTok tobuy desu 小林 製薬 プロ モー ショ ン 議 tobuy desu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9763118624687195
92,45,2434.688888888889,133.49484342465212,139.3585261474396,164.89887222919236,558,朝 サ ロン 軸 感 ブイ 由 番 esiuik 個人 成 想 効 果 克 殺 いで ぃ m び TikTok tobuy desu どの tobuy desu 本 q tobuy desu,0.0,0.0,0.0,0.0,0.6217530965805054,0.0,0.0,0.0,0.3524329662322998,0.0,0.0
93,51,951.9411764705883,126.92852925648069,156.92108144283034,161.03719149797595,368,hadakara プロ モー ショ ン cosme ペスト コス メア ワー ド 信 tobuy desd hadakara プロ モー ショ ン cosme ベス トコ ス メ ア ワー ド hadakara プロ モー ショ ン hadakara プロ モー ショ ン hadakara プロ モー ショ ぬ,0.0,0.0,0.0,0.9790661931037903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,67,1645.9253731343283,139.49602824996467,144.30487544153803,154.42206928034324,529,ト リー ゼ プロ モー ショ ン mm リー ゼ プロ モー ション tobuy desu tobuy desu リー ゼ プロ モー ショ ン 諦め 中 TikTok リー ゼ プロ モー ショ ン tobuy desu ひ TikTok tobuy desu ひび TikTok tobuy desu 天 り セッ トバ ウタ ー じ く o ひ TikTok tobuy desu ひ TikTok tobuy desu CD 天風,0.0,0.0,0.0,0.3055584728717804,0.0,0.0,0.0,0.0,0.0,0.0,0.6815353035926819
95,184,2757.4728260869565,155.34023614091825,155.6950138595835,176.8157723015758,553,三 ク 人 才 ッ OM ルレ ジ チ ジ ひ TikTok tobuy desu アー ii さく heamoe GS MD yyt ャ tn moelz r 出す WP ン 約 分 間 リラ ックス タイ ム 時 使い くだ さい 学 パソ コン 作業 本 読む 後 OB SE 約 分 間 リラ ックス タイ ム 時 使い くだ さい 深 パソ コン 作業 本 読む 後 ツン 入浴 後 we 月 じわっ っ ひま ほぐす 虎 回 NE 回 sfwasazyis ム グ g GS 昌 め あずき ど 線 借 すき 使用 釧 品 表 看る 計上 t 内 内 クン My tobuy desu 還 め ト TikTok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917402863502502,0.0,0.0
96,53,1678.0,130.94996368767085,130.06940138746552,130.03732389850896,355,rossssus t り 奉 王 プロ モー ショ ン 毎日 活 使い ン び TikTok キー ゴ pbuy des シン ク パリ アコ ー ト ス プレ ー 分 程 故 着く,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727172255516052
97,73,2171.3972602739727,138.27101113154703,141.30517255795687,160.10223036973582,428,花王 プロ モー ショ ン 花王 プロ モー ショ ン そ ふれ SA moshiy tobuy 花王 プロ モー ショ ン 無心 炭酸 泡 音 びび TikTok qmoshiyome tobuy 押 d 記 有 光 章 c TikTok moshiyome tobuy 自分 奈 二 く り,0.0,0.0,0.8770822882652283,0.1047327071428299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,191,1370.9895287958116,155.45308225542834,157.68157826271135,149.43262944823974,338,sww トコ タ ひび TikTok tobuy desu つめ a 花王 プロ モー ショ ン 大 優勝 すぎる 宅 rkrok 子 tobuy desu らぶ ッ レン マレ 花王 プロ モー ショ ン l っ び TikTok tobuy desu イメ ー ジ 下 拉る けた あと 普 更 汚れ 孝 分 使える 洗濯 槽 防 カビ 効果 洗 く 構 防 カ ピ 効 果 当 和 泊 誠 大 カビ 講座 フイ ド ハ イ ター EX ハ ワー 大 攻 く 夷 月 還 全 用 洗たく 入校 人 肝 二 和 月 使える 洗濯 槽 防 カビ 効果 く 構 防 カ ピ 効 果 当 和 大 カビ 講座 フイ ド ハ イタ ー EX ハ ワー 馬 半 く 夷 月 還 信用 沙 く 要 作 間 和 月,0.0,0.0,0.0,0.0,0.0,0.993281900882721,0.0,0.0,0.0,0.0,0.0
99,94,2961.904255319149,139.6809386188581,142.2638569312681,149.94707423547243,455,リー ゼ プロ モー ショ ン リー ゼ ぜ プロ モー ショ ン ふわ っ ふわ パフ っ フフ び TikTok tobuy desu アー N ふわ っ ふわ パフ び TikTok tobuy desu トー 友 脂 着 生きる 応 ひ TikTok tobuy desu ひ TikTok tobuy desu ひ TikTok tobuy desu 残 果 保証 スタ イリ ング 効果 り ダ び TikTok tobuy desu ひ TikTok tobuy desu,0.0,0.0,0.8162316679954529,0.0956752747297287,0.0,0.0,0.0,0.0,0.07794559001922607,0.0,0.0
100,110,3180.918181818182,161.1236875848154,166.1755181767116,174.7464724950036,403,hadakara プロ モー ショ ン asnirg hadakara プロ モー ショ ン ょ ワイ トシ キラ hadakara プロ モー ショ ン hadakara プロ キモ ー ション hadakara プロ モー ショ ン tobuy desu 角 賀 如 みみ 多 仙 學 t 氏 仙 交 補る 消 みみ リ 汰 ノ 王 恋 イ トラ スィー 給 め oo ぶ ウ イト シト ヲ 久 ジィ ー 人 s 大 いし tobuy desu,0.0,0.0,0.0,0.9874964952468872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,299,1577.428093645485,136.57770056761,127.49659700515242,131.17882975048374,576,ー erdewie 下 直 年 末年 始 ラ te RW 太 ro 二 eb de 直 年 素 年 始 ララ TW ー TikTok 学 tobuy desu hulu プロ モー ショ ン そん 時 相棒 び TikTok tobuy desu hulu プロ モー ショ ン そん 時 相棒 ひ TikTok tobuy desu hulu プロ モー ショ ン ヽ 給 gy び TikTok tobuy desu ぃ 寺 門 リー ズ ほ スペ シャ ル mm テ ひび TikTok tobuy desu っ ひ TikTok tobuy desu ぃ まや 問 鈴 ぅ g MO UA ァ プレ イ プ リ っ モビ ツー ド 衝 ス mmw 了 そん TU オリ シ サ 人 マラ ひ TikTok 人 tobuy desu 泣く 研 下 医 OX EE 芝 大 ちる 修作 生 較 ロ tobuy desu ロサ スベ ン メ うー reset tobuy desu 人 時 人 ひ TikTok tobuy desu きく ぎ 窓 ドラマ 必 計り ひ TikTok kt ー バ パパ ー goduy clesu 自 彼氏 来る hap 計 サン タ サー リー ス we ー ッ ルン 間 ト TikTok tobuy desu ひ TikTok tobuy desu 隊 a 間 加 人 デー ト ディ ズ ニ ー 見る TikTok tobuy desu ひ TikTok tobuy desu ひ TikTok tobuy desu ー 生 家 赤 望 ひ TikTok tobuy desu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958510398864746
102,136,5303.448529411765,124.16400899717003,122.77740010093373,121.23515995735413,558,te 時 p 和 N じ 地下 ト heulu プロ モー ショ ぬ ー H tobuy des 中 LT 思 t 始 り 所 s oo 押 和 f ぅ stobuy desu hulu 参 更 ハ マ っ 喝 W 以つ っ ー DISNEY 十 灯る 子 ちと セト メニ ー ニメーション PB UN tobuy desu mA う 電 内 cn ひ riktok tobuy desu hulu yt 人 W 計 人 セッ ト プ ラ ン aey ウ sey pxar 半 間 吾 時 HE ST r TP 導 ー TikTok tobuy desu ME ln,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990622341632843,0.0,0.0,0.0
103,43,5085.139534883721,126.11334711283058,141.23859504813808,155.2553976184674,500,eo 絶対 使う 欲しい いく ひ TikTok tobuy desu 小林 製薬 プロ モー ショ ン tobuy desu WW あの 請 詳 dvdejudg び TikTok ヽ tobuy desu ひ TikTok 直 ヽ tobuy des 志 人,0.0,0.0,0.0,0.0,0.9749952554702759,0.0,0.0,0.0,0.0,0.0,0.0
104,43,5085.139534883721,126.11334711283058,141.23859504813808,155.2553976184674,500,eo 絶対 使う 欲しい いく ひ TikTok tobuy desu 小林 製薬 プロ モー ショ ン tobuy desu WW あの 請 詳 dvdejudg び TikTok ヽ tobuy desu ひ TikTok 直 ヽ tobuy des 志 人,0.0,0.0,0.0,0.0,0.974994957447052,0.0,0.0,0.0,0.0,0.0,0.0
105,153,1433.7320261437908,135.90481809738583,137.9735331951118,145.46980323842038,398,kose プロ モー ショ ン 人 tobuy desu W レる ひひ TikTok tobuy desu っ 馴染 ひ TikTok iohuy desu 議 凍 上 和 打 保 克 いで ベタ つが ひび TikTok tobuy desu 個人 克 多 洒 保 征 いで すす 人 あと 上 TikTok レノ リ ー ム わ り tobuy desu リー ム わり TikTok レる リ ー ム わ り tobuy desu 個人 感 多 果 保 計 いで 乾燥 肌 ctiktok 偶 人 婦 到 効果 保 計 いで 物 禄 ミ り,0.0,0.0,0.9898844957351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,62,2397.516129032258,151.92269423402536,155.16655416874295,166.56835360546137,360,m アベ ン ヌ プロ モー ショ we N ュ ー ション 引 ト っ 父 ョ e 含 多 ー レン US 良く く au thfraal AVE NE eau TH mA ezo SP N mogy apoisanfe gdoucissome soo 訪 g SO eng pegux sensiblss or sensyve 計,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9816260933876038,0.0,0.0
107,154,2321.0,140.26445961197356,119.05446573756703,128.9647258068202,496,陸 同 り 冷え 小 株 概 業 プロ モー ジ tobuy desu 前 裏 技 小 株 昔 業 プ 発 二 体 kg 発熱 体 必 ID 上 うら 個人 感想 耳 じ わ ぁ ー っ 品 まつ 個人 感想 t ト 前 g ト W メ イヤ ー ビ ー ス サイ ズ s m 付 嫌 付 う ぁ u 夜 PR 上 ン アン く 防音 り 温 っ 夢 和 個人 TY ト m TY ト 人 人 イヤ ー ビ ー ス サイ ズ m 付 づ 呈 わぁ ンー ンー 個人 感想,0.0,0.0,0.0,0.0,0.0,0.0,0.9911738038063049,0.0,0.0,0.0,0.0
109,143,769.8601398601398,154.50973561899903,153.172649227004,161.39737807862943,437,REVLON プロ モー ショ ン RS ょ っ 待つ REVLON プロ モー ショ ン REVLON プロ モー ショ ン EE iii リッ プ 即 つげ う ゃ っ REVLON プロ モー ショ ン pey YS ッ プ つげ ラジ ゃ っ 睦 REVLON プロ モー ショ ン REVLON プロ モー ショ ン 個 人 想 効 果 保証 いで 個 人 想 効 果 保証 いで ヾ 信人 破 相 果 保 尋 いで 和 ひ tikto tobuy DI d 個 人 閥 ひ TikTok fobuy desl,0.0,0.0,0.0,0.7446175217628479,0.0,0.0,0.0,0.0,0.24628911912441254,0.0,0.0
110,196,794.4489795918367,160.9069151610871,163.71618823578044,168.08094338793754,399,ュー ン ンー 韓 流行 っ 肌 つく REVLON プロ モー ショ ン REVLON プロ モー ショ ン プティ フレ ックス 処 合う 伸 ひ 系 共 上 う けた 的 くい 状 陣 続き ER キネ ットワーク 迷 肥 法 布 後 フ レキ シフ ルフ ィ ルム 肌 ビタ ッ 政 者 合う 伸 ひ 名 交 作造 形成 けた 反 持 級 ちち くい 状 続き ttf EE ネットワーク 机 天 ER キネ ットワーク 迷 テア 個 人 感想 効 果 保証 いで 個 人 感想 効 果 保証 いで ペー うる サヤ 感,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908136129379272,0.0,0.0
112,63,1443.3968253968253,156.26045314520934,153.79425936418082,148.06333947483643,452,測 林 表 策 プロ モー ショ ン tiktole ェ ー すず MR ズ 鼻 奥 洗える 史 う ト 必 性 矢橋 販売 名 ハ ナノ ア 選出 箇 号 b x t ェ ッ ト 大 り ラリ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780406355857849,0.0,0.0
113,63,2555.6031746031745,142.69072498444447,152.01421324302248,158.79638100819733,384,メル ヴィ ー タ プロ モー ショ ン メル ヴィ ー タ プロ モー ショ ン N メル ヴィ ー タ プロ モー ショ ン ブー スタ ー メル ヴィ ー タ プロ モー ショ ン tobuy desu び TikTok tobuy desu ひ TikTok moduy desu メイ クノ リ レベ チ 記,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830155968666077
114,127,2807.5905511811025,143.17546037317726,142.00002961229725,144.24759352333353,433,ひ TikTok tobuy desu いる すけ どぉ ー 記 び TikTok ウ u tobuy desu GU プロ モー ショ ぬ ュー ング ブ チ レン ダー GU オ タ 集 合 びび TikTok tobuy desu GU プロ モー ショ ン ずみ 始め ひ tikt tobuy DEL GU mania GU プロ モー ショ ン 参 座談 会 商品 企 画 開発 参加 きる チャ ンス GU 商品 レビ ュー 抽 選 投稿 くだ さっ 方 中 待 門 談 会 提 神 っ ッ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892823696136475
115,66,1680.3181818181818,175.74187831079166,161.432678387171,189.47176025339215,513,l 中 ロ ト ド TikTok tobuy z び ひ TikTok tobuy z romand JP FF OFF 守 クー ボン 養生 先 准 回 クー ポン 獲る 待 期間 月 日 本 月 日 土 クー ポン 利用 期間 月 日 月 月 日 s,0.0,0.588141918182373,0.0,0.0,0.0,0.0,0.39446166157722473,0.0,0.0,0.0,0.0
116,83,4915.457831325301,154.65348997820254,146.64308810041817,164.59281222304693,551,楽天 xe g H 素 天 プロ モー ショ ン 埋 コ スマ チュ リ ょ e う 穴 ぎ 神 商品 コス マチ ュ リ 買う 神 商品 ひ TikTok tobuy desu ー It nao 諸 edle sjor synergy mm smlk tuit tobuy des ひ TikTok tobuy desu TikTok tobuy desu び TikTok tobuy desu 較 コ スマ チュ リ robloderm CE reedle SA synergy cleansing GEL まじ 示る 買 ひい,0.0,0.0,0.0,0.0,0.0,0.987667977809906,0.0,0.0,0.0,0.0,0.0
