num_texts,avg_size,avg_color_r,avg_color_g,avg_color_b,frame_count,keywords,sentiment,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
1897,1898.35635213495,138.63557327043063,137.02228009679808,152.54303517601295,441,fre KS bove tobuy AE eo ors oe EE IAT il vill AA HS OH rey lapp AT mred OCT a a GE tobuy desu Cu DOE oe grees ecbrazapcaesoen a x tobuy desu CE EK SN a yg ou a dohies PRT rbh BOT tobuy OM V if TRE beoth DA tobuy desu JR TAS THE OT bagh acoryvancaseory RS GI y a a fl c tape exter p orelieot fad fy tobuy desu a AH yi fl AC dgcan to rp erelbeoct NO SED od tobuy desu AW j c pode CPU xto NO prez abot tobuy desu Be o dakcan xadty thre beote pty GA tobuy desu EM jens a jmrickseots NK AER tobuy desu foF ytarickbeotf sip ytorickbeotf VA sip ytoriclbeoth ipy toric lbeots a BF il y tmrielbecoct aff Three eeothl Al IP y pore kecoctt DD attp y torielseott BU aip y tures seott MTB AT IP y thrielbeott beth ye phrelbeots thu AT IP y fmriclbeoct Perth AT IP y twricl scots rth AT IP y parelscoct guth atif y tmriclscott ACE CAY AA DP tore bedtt ACE CAY AA DP tore bedtt e RE pee Hadi toriclbeoth bate a f yporicleeots yacreie AA dpy tore SEO pecan mop ytoreletotv abies AMP yore beott amos aagp y tybelecoth tobuy d AC racey aaopy I Store ter aided lk sboth AE eo THE aided ckbhoth I ein weo m cket FT AA obtiy desu retéieet AA CE gtobuy desu iz AP EZ sila N fy a AD y ris obuy desu brcrbiet AA OP y tera jer EE EE AA DP y tbi EA tobuy desu rtigtbien AA DD y toric EE t yy tobuy desu FM f ly JJ V I FT pron r trio aloe TH edt tobuy desu pron r trio aloe TH edt tobuy desu eee a opvte tobuy desu yeeecey AE oe tobuy desu d a ABP York seoth onl d tik ebtey aafp y thrice seoth I Ar f ane DC tiktoje AA TP ytbrieseoth a j tik tape AA FPG tbreaseots a f r I CB IC roy tiktee by AA DP ytmrice sedth hfe a TH iz a roy tiktar by Al DP y toric sedth tobuy des q y ern roy tiktor AA DP yfbrclsedts tobuy de f j OS err d roy tikto AA DP y fhrclsedts tobuy de z RT N YS vn d tik tow c HR ER seotf tobuy degé d tikto c b ER seotf tobuy desé CD tik TOR e fares eott tobuy des f CD tik TOR e fara eots tobuy des thu py IC a CD TikTok AA IP tub beote tobuy de arte y py im a CD tik tore a Be OCT tobuy desi brthey AT TP y tmriclscoth of Three bed gmth atif y fmri scots of tikték hrelslo emt atif y thrice seoth of tik toe pares eeo tobuy desu ray tik toc e farr stott tobuy desu gwt atopy thrice Scott OT tike y rrea SO tobuy mesu ert AT IP y turelscoth CD tiki tobuy SU ebthu atopy tmriclscoth OT fy for o RE CHU AA DP y thrill Scott OT tike rreeseo tobuy d e roy tiktor aip y tare lseoth tobuy desugy of tiktor XT IP ytb Scott tobuy desg they aai py shrill scots oc ticreags tare eeo CD tiktoigr AA dpytmrelseoth of tobuy desu tobuy desu OT tiktek tobuy desu FF ray Ar frr afore tobuy desu DC tiktee b Take od tobuy desu OH tikteke tobuy desu of tiktée tobuy desu tobuy desu d tiktor som tobuy desu bhe ch d tik toe e tobuy desu d tikt e OA tobuy desu d tik TOR AFT tobuy desu ray tiktor tobuy desu ray tiktor tobuy desu ray tiktor tobuy desu ray tiktoh tobuy desu d tiktoh tobuy desu d tiktor tobuy desu OB tiktée tobuy desu ds tik to f p tobuy desu of tika tobuy desu ch TikTok tobuy desu ch TikTok tobuy desu ch TikTok tobuy desu a ch TikTok tobuy desu a of TikTok tobuy desu of TikTok tobuy desu a of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu OH TikTok tobuy desu OH TikTok tobuy desu OH TikTok tobuy desu OH TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu ch TikTok tobuy desu ch TikTok tobuy desu ch TikTok tobuy desu ch TikTok tobuy desu of TikTok tobuy desu a of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu adee thu of TikTok tobuy desu n I IE n I we NE hie nh EE I n hkbie Ni n BFH c o on n hierot n FBR TG n IY win y a Ts n a OT TikTok tobuy desu xagtrens meee ptus OH TikTok tobuy desu akg feds reps EA OB TikTok tobuy desu fiens arigeruse OB TikTok tobuy desu AAS s tins mrngeruce OP TikTok tobuy desu OP TikTok tobuy desu of TikTok tobuy desu ye TR NE HE ATA aaky feds sfitep Tula of TikTok tobuy desu of TikTok tobuy desu badbb te Hi p vy toricabeoti hiseri c MS of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu badbb te Hi p vy toricabeoti bdoserd MS of TikTok tobuy desu badbb te Hi p vy toricabeoti hiseri c MS WA LD e AA TP of TikTok tobuy desu badbb te Hi p vy toricabeoti bbosebo ds of TikTok tobuy desu badbb te Hi p vy toricabeoti bos ebo ds of TikTok tobuy desu badbb te Hi p vy toricabeoti bos ebo ds of TikTok tobuy desu badbb te a p vy torica beoti bos ebo ds of TikTok tobuy desu badbb te Hi p vy toricabeoti hiseri c ds of TikTok tobuy desu badbb te Hi p vy toricabeoti OT TikTok tobuy desu badbb te Hi p vy toricabeoti hiseri c ds of TikTok tobuy desu badbb te Hi p vy toricabeoti HOB ero MNS bon Sb we a OT TikTok tobuy desu badbb te Hi p vy toricabeoti EOS ero MS of TikTok tobuy desu badbb te Hi p vy toricabeoti foobero MS of TikTok tobuy desu badbb te Hi p vy toricabeoti DOB ero MNS of TikTok tobuy desu badbb te Hi p vy toricabeoti HIS prins of TikTok tobuy desu badbb te Hi p vy toricabeoti Hi ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti Hi ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti Hi ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti Hi ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti ho ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti ho ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti ho ERI MS of TikTok tobuy desu badbb te Hi p vy toricabeoti ho ERI MS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MNS AN a of TikTok tobuy desu badbb te aiff y thrice beoti H ERI c ds FT of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS ton of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS TikTok tobuy desu badbb te aiff y thrice beoti H ERI c MDS TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS bal of TikTok tobuy desu badbb te aiff y thrice beoti ERI c MDS of TikTok tobuy desu badbb te aiff y thrice beoti ERI c ds of TikTok tobuy desu AS badbb te aiff y thrice beoti ERI c MDS TA w oo TikTok tobuy desu badbb te aiff y toric seoth of TikTok tobuy desu badkbte a f y toric seoth of TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te AI fy toric seoth OT TikTok tobuy desu badkb te AI fy toric seoth OT TikTok tobuy desu badkb te AI fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth CF TikTok tobuy desu badkb te a fy toric seoth CF TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth ch TikTok tobuy desu badkb te a fy toric seoth ch TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a py toric eeoc of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth OT TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth CF TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu badkb te a fy toric seoth of TikTok tobuy desu ADR tby tt t At ADR tby tt I adre CHU AT IP y SBR a sbe adrethu atopy toric KS adrathv ATP y toric SA adrbthu AT TP y toriel adbethe atf py toric a adbethe atf py toric a badrethu a V to OCT It nit IY I AH neadiosd badrbtey ocf badr thu bade ced root y badrbchu AT OP y tori badr CHU hif vy TOR dcf MO y a badrbthy f ID f a p y TOR padre TH a p y TOR padre TH bad rieth ors AND badrbth Al IP y TR badr thd atif m badretheu atopy TOR def adrbthw AT TP y TR badrbth atif y TH badr thu atif y H edt badruchu atif y H DTS badruchu atif y H DTS padmathy AT TP otartleseott padmathy AFP otarceleseoth padmatehey AFP othritleseoth badmatehey AT FP othriteleseoth badmatehey AT FP othriteleseoth baodmbtey aff otarteleseoth baodmbtey aff otarteleseoth baodmbtey aff otarteleseoth baodmbtey aff otarteleseoth baodmbtey aff otarteleseoth baodmbtey aff otarteleseoth,0.044108072916666664,0.9995218515396118,0.0,0.0,0.0,0,0,0,0,0,0
930,6742.236559139785,123.50227096230496,123.50214945403673,133.85039418046912,382,get wrerit SCM tabu rit OT tikto tobuy desu rugs TFS get wrerit SCM tabu rit OT tikto tobuy desu rue TF t mrerat Sem tabu rey of TikTok tobuy desu t mrerat Sem tabu rey of TikTok tobuy desu IT marek scot abu ity of TikTok tobuy desu rumte TFS IT marek scot abu ity of TikTok tobuy desu rm weses mrertt SED tsby RT s of TikTok tobuy desu rufts TFS s of TikTok tobuy desu bru oo BA of TikTok tobuy desu rujg ftes br ertt SEO tbo Real BA of TikTok tobuy desu riuggs TFS FA mreratseotbevecal OH TikTok tobuy desu rutt f a on FA mreratseotbhvecal OH TikTok tobuy desu rutt AW hh bal mrerit SEO tisve CAL OH TikTok tobuy desu ruts TF bal mrerit SEO tihve CAL OH TikTok tobuy desu ruts AI AE FA brearit sen thier GAL of TikTok tobuy desu FA brearit sen thier GAL of TikTok tobuy desu mrertt SEO tasvreal AO oc TikTok tobuy desu LB mrerit SEO TAS Real AO od TikTok tobuy desu bums f x GE I cleat dadrer mrerit SEO trb feal OT TikTok tobuy desu ruts Madre mrerit SEO Troy feal OT TikTok tobuy desu ruts LT mris SED tab rta BA OT TikTok tobuy desu LT mris SED tab rta BA OT TikTok tobuy desu bac BT MR crit SED TSB ka OH TikTok tobuy desu Tag BT MR crit SED TSB ka OT TikTok tobuy desu madhbt mrerit SEO tbe Al OH TikTok tobuy desu madhbt mrerit SEO tbe Al OH TikTok tobuy desu madebt mreritseo tho e HAL of tikto tobuy desu madebt mreritseotrhve GAL of tikto tobuy desu madebt mrertt SEO trhve GAL OT TikTok tobuy dest madebt mrerttseotrhvegal OT TikTok tobuy dest madebt hrertt SEO trbvecal madebt hrertt SEO trbvecal madebt hrertt SEO trbvecal madkbt hrertt SEO thvecal od TikTok madebt wrertt SEO trhvecal of TikTok dadebt wrertt SEO trbuecal OH TikTok jesesesd dadebt wrertt SEO trbuecal OH TikTok jesesesd f ch Ts ane oes FA muy I kw wi ray dadrbt arertt SEO DY t OS twit f FG FO UE NY y if V a AS twit enc g CL pee V a d twit ERC TC Ts VA paobbt mrermts j RI twitte EE bi a a e I s a yr dg aber ST a era AE a AE rae hy p f a NT ani ways EES a N p a ay arertt sedteb é y a awe SH oth el bey o aks NT CEA ya ittefg t hrertt SEO CI tof tobuy desu y itterde Ar Be wv AE t AE wah russ lnil russ lnil Be lail z BW lanil IT Fn lanil Fn lanil russ lanil russ lanil Fn lanil russ lanil russ lnil russ lnil russ lnil russ lnil ruse lailz russ lail ail uist s lanil russ lnil russ lnil ums SF lnil uist s lnil uist s lnil russ lanil russ lnil russ lanil russ lanil russ lanil baobbt mre AE attergiow celid dew attergiow paobat mreretseotrby eca dew attergiow DP eli attergiow a dew attargiow o RIA BOD dew aftergiow OT eriet scotrbv era afterglow do dew attergiow oro dew a I maolat mrerut seotrov FCA paobat drertt SEO cabve LA dew atiergiow DEP edd dew aftergiow arer padeat drertt SEO trbveca dew aitargiow trop dadbbt ET seotrby dew afterglow COP badbbt mrertt SEO tebvela attargiow dup attergiow drop paobut ureret sroreby rtht dew afterglow drop dew attergiow d dew atterglow OP y dew afterglow dor y dew aftargiow dion y dew altergiow drop dew attergiow drop dew aftergiow drop daokbt hrertt SEO tabuf AA of TikTok tobuy desu daokbt hrertt SEO trb SCA ch TikTok tobuy desu daoklt mrertt SEO thb Sea of TikTok tobuy desu OT TikTok tobuy desu Maori t wrerli seotrburea ch TikTok tobuy desu Adobe t hrerilt seotibuea ch TikTok tobuy desu HR CRT seotibus HA TikTok tobuy desu scotrbvea OT TikTok tobuy desu of TikTok tobuy desu In OH TikTok tobuy desu OH TikTok tobuy desu OH TikTok tobuy desu IT mrerty seotibvrca of TikTok tobuy desu tule de of TikTok tobuy desu daokbt mrerdt SED tebveca DIC of TikTok tobuy desu daokbt mrertt SEO trburea OT TikTok tobuy desu OB TikTok tobuy desu badget urertt SED trbvrea OH TikTok tobuy desu daobbt ED stotrbv eal of TikTok tobuy desu seoteby EA tobuy desu tobuy desu tobuy desu daodket dime seoteby FA OH TikTok tobuy desu OH TikTok tobuy desu of TikTok tobuy desu seotabv eaa AD of TikTok tobuy desu AN seothby feal of TikTok tobuy desu I mre rly SEO TSB etal OH TikTok tobuy desu e mreriy SEO trb feal of TikTok tobuy desu At mre y stotabv eca of TikTok tobuy desu daokbet mrertt seoteby feal of TikTok tobuy desu daokbt hrertt sedteby feal of TikTok tobuy desu daobbet mrertt SEO teby Real ch TikTok tobuy desu daokbt mrertt SEO thb eal ch TikTok tobuy desu daobbt mrertt seotrdy kttall ch TikTok tobuy desu eo mrerly stotrourha OB TikTok tobuy desu SRL seotrbu ka of TikTok tobuy desu rly seotrby EA of TikTok tobuy desu MD sedtrbueca OT TikTok tobuy desu badebt f sedtrhv era f of TikTok tobuy desu OP TikTok tobuy desu OP TikTok tobuy desu of TikTok tobuy desu ln TikTok pbuy desu t dde TikTok tobuy desu oy fee y elas TikTok fobuy desu bmiet ero tabu euat bet eho tsu EAT pret ero tiasueca pret ero tiasueca pret ero tiasuecat wet eeotiabueat wet erotiabueat wet eeotabueat wet eeotiabueat wef eso tabueal PR ebotiad EEA energie I,0.29548950195312496,0.11819524317979813,0.8809500336647034,0.0,0.0,0,0,0,0,0,0
2077,2837.2566201251807,172.30209505928985,178.6723182176764,189.54641998398048,483,mbadgatt MBA dats obuy desu mbadbatt y TikTok sich tobuy desu mbadbantt mbad batt y mktok rob y desu mabad batt OH poae y I iktok TOB y desu SBA ore mbad ratt hbaobatt relay mbadeatt ay ak f habadeatt vy mbadbatt ret lary a OT TikTok HABA dmantt RT OT TikTok tobuy desu ibaoratt kt lbe CB TikTok tobuy desu mmbadratt TL soon tobuy desu IE a d til ktok apatl f ey ton eae te UAE fhf ffainre H bie AH TF FF APIO t Be f f a k inn k eb tt s apatl a evie t fvib RBM t fffapway bbe by mbi pare b Tum of f faffaiwae RE apatl ier Si TB henie ons we foprfainae foF akane res MET Ni AS ET or TB aen iene In TR e HE f fffaiwrse rba wl FF a KR n ke bbe wn le tt t pvib tee CP ffapilae SC a I f fpfapwae f FA k In k rba RB ry W t puib e tpf fainay aie t pvfainre fhf Ra k n k RE mse FS a ay a f f iib RBM TP pffaiwre FRB e t fpfapwase f FA k inn k rbh RB or BS f pitb bbe oi tfo fffapiles BT gus UE COE f fffaiwr e rsh s fie foF Ra inain k PS te SM is I V wy j a f f iib RS FP pfaiwee t RB r a a Sir f ppfainwre foF a hk n k ree OS te Ra SE SE eal f p ii ree f ppfafwary f Be f fffaiwas FA p a iha In k bba rae SE t t fvpb RBM Fr ppfafnway tt THE te bie ey FP pfapwas res f f a k In e AS FF r ka inn Fe PRS UE I AS lh f f difarse f RB t p idk ree fpf faire t Be a eni f fpfaiwre f FA k inn k ay say RB te oar eee foF aawk In k fhp dliarbhe res t RB te eab oan I rba BAT pe iee bi a rank t AO f PR k In k fhf bdigarse RE TF SE OT I t t tffagwas tei a n w e m YO idliakse foF r H In e f RB RE f fpfaiwrs t Fr k In e rba abe m z k n k fhf d AE kbe a WM y FP ffainge f f a k nn e b sett on Be ro I a ke TF RE a UAE f r In In ke MB te ak HE m LO LA fhp r n In ke mbe ToT ffaawse FF atina In fef rsh MB te m b BAe e FA n n k bbl wei PR we FA m nh RT f dlip RE xa HE FF a IK In k s SS xy b ME f fidlialss rba tem fpf dliarge t wbe pearl f PFA k In k f p dliarsye bes t mbe zama f f dlialss rbh z ME f faidliakze RB f FA k In k f faidlialss rba RR f Fr k In k fhp bdiaarse res RB m a r I WD ToT papo TAP PA p ifa MET Men FF dliabkds rbh f f DA f oft TF Be FP DA pufa BH f f diialss ree FF PA p ITA f Be ES Ar a a f f idlials rbh f f DA pof FP DP a puta fxv qupvaay tfrky HOB rbh zf DA pofi f f PA vpvfa fay dupvanhy PAY bobo a f f PA pofi FP PA pufa pky dupvaay tfry bobo ooo t f DA pif FF DA pita pxy bdupvtaay py hoeo TF PA rer AN wot a pot Ra pide fert z f BA pit t pky dupvaay tfky HOB FP DA vpvf z f f PA pofi FP PA p vfa tsy dupvany PRY HOB z p DA pofl FF PA pifa ete FT PF Be f f DA pif FP DA PF fry dupvraay TRY HOB f f dpa pufi ftf dpa pvfa AM bey zs pela FF DA pofia fhp PA tpufa tay gupyany pky HOB gy a TF PA pif FF VA vof Be j say ron r MI z f VA pof FF BA poft TRY dipvaay PRY HOB Ca Ra pari fcumecset t eceoaiiiar AA foumblst f AE OM breaks TP foumel BT f bradnr sula Be SELA wi LS FF IAP IE EE fcumbtst t sadoad tila b AE f fpy pyye foumblst f AE OM fcumecset t eceoaiiiar AA breaks a Ra FF focumme f badr sula Be SELA wi LS FF IAP IE EE fcumbtst t sadoad tila b AE f fpy pyye foumblst f AE OM fcumecset t eceoaiiiar AA breaks a Ra FF focumme f badr sula Be SELA wi LS FF IAP IE EE fcumbtst t sadoad tila b AE f fpy pyye foumblst f fcumecset t AE NES eceoaiiiar AA breaks gh fol fclmmcst BT f badia badnrastila fail PB te EE ry IE a a AE m q FF IAP f fpy pyye IE EE te SE foumblst f fcumecset t AE NES eceoaiiiar AA breaks gh fol fclmmcst BT f badia badnrastila fail PB te EE ry IE a a AE m q FF IAP f fpy pyye IE EE te SE a AN Al pte a boe rana OL PET BH a exedems HT I wet fofcl mbe Follett p bapor banddriatil LA mate AH a a wi s I eola eclmbust f radora sapovad tila OS AH EA fol radda tive Fe t tee t a aca s gi noort folmbest t sadirastiva nine aj ATT eoup to t ya hadoray tila EE eculmbts t hadoay tila AE RW eoupse TOA t hadyaitilva br oy Co fcumbrset t sadoiaiatila EE folmepsat t sadpoastiva kh fcupmbtst t sadovaytilar rane I eh fcupbcs t sadoayt ila AS of fcupbts t sadovayt iva ES of fcupmbts t sadoaytila Be of foculmbts t sadqaytila AS y fold ATS t sadovayt iva bas to foelmbt t saddvaystila YO foulmmcse t rdoadatnee bi eolmbtst f kadoras iva br AH kao fcummtust f sadoaitila r OH a kao eculpbhst t kadori tid AB I kao foummtst t hadorai tila SS m AB I kao eclmpmbtst t aadoritila Ar EE AW I kao CF TikTok tobuy desu lbuy desu jobuy desu tobuy desu tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu TikTok tobuy desu TikTok of TikTok of TikTok of TikTok of TikTok of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu mbadsatt AE yy V mbadsatt aan yi V mbadsatt aan vy LD mbadsatt aan vy LD mbadsatt aan ve LD mbadsatt Anne lu wy mbadsatt Anne lu wy mbadsatt EMS BH LD mbadsatt EMS BH LD mbadsatt ced US y mbadsatt EMS ey V mbadsatt EMS ey HALL mbadsatt anon vy BD mbadsatt anon vy BD mbadsatt aan vy LD mbadsatt anon yy a mbadsatt anon yy a mbadsatt aan VV g mbadbatt mabad batt eth mmbaobants At mmbaobants At mabaobats a mbadbatt melb AD mbadbatt mitlru a y mbadbatt mitlru a y mbaoratt ritlmu a rbaoratt relmu a kbaoratt rtlmu a hdbadbatt klm a xibaorats killa xy BCS rlm a pots rlm a RTT mlm a y pecs xlt a y midadbartt mlm a y midadbantt mlm a y mbadbatt mlm a y mbadbatt mlm a y mabadbatt rely xa y mbadbatt rlm a y mbadbatt rlm a y bol TM a frr tes mire c iktok tdbuy desu EPR ry filt tt a iktok b g non N eee DF cucu tericey KO iktok q tqbuy desu SE a eir baecohy foe on or hie Al PS BIT Al p AE Open CT ES juy desu on DH TikTok t buy desu BS a EU é oo fiktok AE tbbuy desu cae OA dys PTS é cant a sige SA EE ER Brea py beech AT limg fut RE GS s oee gee Brea NY mice ancy AA COE rome ree TY ASE CEH pH TEC Ure AO AC LEE feud FP osl TG tees eo meet AT SE ucm GE x bo hire gee br TAP remi ktok eerie j uy desu JE ry NEP eclear z see Be Ca ofslt arg b OS IE Ar SS mme CAY tfut oe gas o SA TA ofs ucm AE s MB aby EC RR aunt WA r pelvis RE IC FG tila a alters CRC lio a ara mie oe f wal bas RE ES cm b TA pe DM dus br liae zu br FS leanne iheee adu shy Ra polk OA ro AREA py PF SL CIE c Fe TA hears pe pe WA dri ral rae cmiy sey ktok p cm ubb SQ uy desu sais hymep x fslear e cmd UR SS cule xe ly Brea TY nretelate SE pecl cos ze stzicrygel montes AO a EE AE ECU c oe Be asi AE GS UG eee Sucre ER LC RE ED sadu tee ECU TAS iets Meta j a qe ged f IA bre ch CE fsutar gh x sobre EE of TikTok of TikTok tobuy desu CB TikTok tobuy desu of TikTok tobuy desu wdadua THR ert sho tiburca hilly wdadua THR ert sho tiburca hilly moaduathre RTT soo tiburca ritlky moaduathrertt soo culbvrca meera moaduathrertt soo culbvrca meera mdaoma thre RTT soo tabu TA HT mdaoma thre RTT soo tabu TA HT hoadgathre RTT soo thur TA AD ade pdtsbw hite AD ade pdtsbw hite bodtsb Ural bodtsb Ural booth Ural Pt soothu Ra SOD taburta sootibyeta sootibyeta mere taam srt taga dua thre ret oo tiss bocehur AA eth Be debra meth BT aoe CE AA mader threret SEO Cebu r w V ES a eclames IAT sadyraitiva tn KK got e fluh z e tlail bagsadoastveros t Be ucen TH FSL car cotebd BA rui hoeore chars BS a BEE AE EE reluosh o eae EC lnhe sot sadyasina ite SF ete p Luna AFA bre adpoastierots t ME ccalnth fslcmechred BS RS krui hoedes oha BS weet yet I heevmhsare b bram SE sor Else sadyastina KK x BOT fpl ffl brl sadoas iverote t ME etchnth fslcmechabd a RE rui loetore kecte ak BS or tamas TW Fe heevmhsare b bram SE sor sadyastina ix WH BOT fpl ffl brl sadoas iverote t ME echnth fll cmechabyd BA Be rui l oedore CAC tans is rls OG eh Fr RE rang a k roa b paf Ory absa labritme a My VT rleydhsarl b ekmmet soy LG AE sadyrzitiva a wk BOT il lawl bab sadoastiverosh t ME cance fsltmechoab br ree rua adedee ernesms BS beet a musbap a ragres a I cabas timi ya radl oe My heevdhsare b V zramstooy ly AE sadyazitia le ED awe s ilv z flail bre sadpoas iwverothe t ME Ethan TH fslcmechabn BA ree kui hdoedoee corks RS a FD ehs zane trf Ory AH slam greer cabaitmm PAN adil eeevohsare b seieeeee wars IE ES Hot e fl z flaw bre sadoastiwverothe t ME stents fslcmechoabo s rua hoeder exo HS we toq azg r ehs pdr mager a mame EE cabastnmi anant for lie Al we te SO mats fclhmusiaz j UN ix KK eote fluka etl OH bre sadoastverose t ME ecanth fcl CME cthrho a Be rui lbeore or arma EE g q SK BS oes wn for cabrini aan m on for lie Al we te SO mats fclamusiaz j UN ix KK eote fluka e tlnil OH bre sadoastverose t ME ecalnth f CL CME chb a Be prui lbtore or REM BA SE te AE a q u snes pak wl fry bicasthh béast cabrini aan m on mats ECLA ES laue OT EE TK tok ET s tlv z f tlail bresadoastnvebos t MS ecenth fslcmechaed a Be rui hhseore dre aug q miahsea baa tabai Ti AAA mats ECLA ES laue OT ix KK ET s tlv z f tlail bresadoastnvebos MS ecenth fslcmechaed a rui hdeoere dre miahsea baa tabai Ti AAA mats cles SS lert IG can oe MMT efl ior foflnil bresapoazstverote f AG echnth fsleaecoabd BS yaa hbeder aes ies saba bok r b TF Ory cabastmie AAA SS TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu of TikTok tobuy desu oo TikTok tobuy desu,-0.242132568359375,0.9995745420455933,0.0,0.0,0.0,0,0,0,0,0,0
